0;14605;16430
1;19568;9535
104;7423
105;7423
106;7423
107;7423
108;5807
109;12137;1388;117;5807
110;520;18675;5807;12086;10987
111;5807
112;5807
113;5807
114;520;18675;5807;117;10987
115;5807
116;10294
117;16486;18411;16774;520;521;16493;5521;5522;4756;8238;5526;5527;5528;4761;5807;21279;4133;4135;10024;10025;8234;10027;10028;10029;10030;10031;10032;12081;14515;14517;14519;14520;14521;14524;8237;12137;13780;12089;1388;2522;3934;3123;16355;16485;1382;18408;10985;18410;10987;18406;109;16494;10984;114;18409;18682;12283;10033;18687;10026
118;18678;5807
119;10294
120;14506;20005
121;122
122;9984;19956;15508;13356;5813;5814;5817;5818;5819;5820;5821;5822;5823;5824;3280;121;21976;3304;3305;3306;3307;3308;3309;6770;19955;19316;19957;19958;19959;19960;19961;19962;19963;19964;126;127
123;13832;4782
124;14110
125;14110
126;122
127;122
128;14110
129;14110
130;14110
131;14110
132;10294
133;15983
134;15983
135;10294
136;142
137;142
138;142
139;142
140;142
141;142
142;15232;15233;12163;136;137;138;139;140;141;143;18577;9208;18324;1816;5790;16552;17321;16554;16555;16556;16557;16558;16559;16560;16561;2484;2485;2486;2487;2488;2489;2490;2491;2492;2493;11329;9283;6981;6982;6983;6984;5065;6986;6987;6988;12749;12750;12751;12753;12754;12755;12756;6990;16736;13537;6989;8424;6985;8947;17782;16553;15224;15225;15226;15227;15228;15229;15230;15231
143;142
144;11528
145;11528
146;21435
147;10294
148;7269;13142
149;21435
150;7269
151;21435
152;21435
153;10294
154;21435
155;7269
156;14128;7423
157;14128
158;14128
159;14128;7423
160;14128;12180;7423
161;14128
162;14128
163;14128;7423
164;14128;12180;7423
165;14128;12180;7423
166;5070
167;5070;5047
168;5070
169;5070
170;5070
171;5070
172;5070
173;5070
174;5070
175;19345;5070;5047
176;10617
177;10617
178;10617
179;10617;21083;3709
180;4515
181;4515
182;4515
183;4515
184;4515
185;4515
186;10449
187;10449
188;14746
189;16629
190;14746
191;14746
192;14746
193;16629
194;16629
195;14746
196;14746
197;14746
198;18498
199;15354;18498;19122;10294
200;18498
201;18498
202;18498
203;18498
204;18498
205;18498
206;19122;18498
207;18498
208;10697
209;14338
210;10697
211;14338
212;10697
213;14338
214;10697
215;10697
216;218
217;218
218;8324;8325;8326;8327;8328;8329;21386;8331;8332;8333;8330;2242;216;217;219;220;221;15987;16628;16630;16631;16632;16633
219;218
220;218
221;218
222;7938;9091;7940;7941;7942;10515;7946;18955;11533;11534;21357;8976;17425;19986;7939;10004;19989;2198;19991;10520;2200;6171;20765;22176;14224;13861;13862;17960;13867;13869;13623;18873;18876;8394;20290;18883;12356;14177;18376;18377;18378;18871;1484;1358;10322;5973;8535;5596;4831;5600;19681;21347;21348;19685;5864;1515;2194;12349;21360;21361;2195;16244;2196;9597;10005
223;2196
224;2196
225;2196
226;21313
227;21313;14234;13973;17526
228;21313
229;21313
230;21313;14126
231;21313;13973
232;21313
233;21313
234;21313;13973
235;21313
236;4272
237;4272
238;4272
239;4272
240;4272
241;4272
242;4272
243;4272
244;4272
245;4272
246;5954
247;5954
248;5954
249;5954
250;5954
251;5954
252;5954
253;5954
254;5954
255;5954
256;262;20287
257;262
258;262
259;262
260;2651
261;2651
262;15905;15908;15909;18992;18995;18996;18997;8246;19000;15448;7045;20103;20104;20105;20106;20107;21132;21133;20110;20111;21136;21137;21138;21140;21141;21142;21143;20150;5854;3795;3796;3798;3799;11992;11993;3802;11996;11998;11999;12000;12001;5858;12003;810;256;257;258;259;264;265;6922;6923;6924;6925;6926;3800;7043;3801;7044;18203;18205;9502;9503;9504;9505;9507;9508;7046;9510;9511;18216;18218;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;821;20108;11082;5963;5964;5965;5966;20109;5968;5969;5970;5971;5972;13141;20112;11650;11651;11652;11653;11654;11655;11656;11657;11658;11659;9509;14257;14258;14262;14263;14265;14266;11083;17860;17861;17865;17867;17868;17870;5967;15189
263;2651;7598
264;262
265;262
266;5146
267;5146
268;5146
269;5146
270;5146
271;5146
272;5146
273;5146
274;5146
275;5146
276;13867
277;13867
278;2731
279;13867
280;13867
281;13867
282;13867
283;13867
284;13867
285;13867
286;13867
287;11666;2278
288;11666;14199
289;11666;19892;19122;2278
290;11666
291;11666
292;11666
293;11666
294;11666;19892;2278
295;11666
296;11666
297;10039
298;4153
299;10039
300;10039
301;19204
302;6041;19204;14493;21134
303;4153
304;4153
305;19204
306;19204;2312;19210;19598;3088;3089;6425;10399;21214;21211;21213;11696;19592;8372;16734;582;583;21206;21207;21208;21209;21210;14683;21212;19037;19038;21215;8416;12897;12898;12900;12901;12902;12903;12904;12905;12906;12907
307;19204
308;19204
309;19204
310;19204;7598
311;19204
312;19204
313;8192
314;8192
315;8192
316;8192
317;8192
318;8192
319;8192
320;8192
321;8192
322;8192
323;19345
324;19345
325;19345;5047
326;19345
327;19345
328;19345
329;19345
330;19345
331;19345
332;19345
333;14313;22188;5925
334;14313;22188;5925
335;14313;22188
336;14313;22188
337;14313;22188
338;14313;22188
339;22188
340;14313;22188
341;14313;22188
342;14313;22188
343;21482
344;1098
345;21482
346;21482
347;21482
348;7808;16106
349;21482
350;7808
351;17119
352;17119
353;20003
354;20003
355;17119
356;20003
357;20003;21331
358;17119
359;20003
360;21954;20003;10651;21453
361;17119
362;17119
363;3136
364;3136
365;3136
366;3136
367;3136
368;3136
369;3136
370;3136
371;3136
372;3136
373;3440
374;3440
375;3440
376;3440
377;3440
378;3440
379;3440
380;3440
381;3440
382;3440
383;6367
384;21998;6367
385;6367
386;6367
387;6367
388;6367
389;6367
390;6367
391;6367
392;6367
393;11079
394;11079
395;11079
396;16813;11079
397;406
398;406
399;11079
400;11079
401;406
402;406
403;406
404;406
405;16257
406;397;398;401;402;403;404;408;12442;8497;8492;8493;8494;8495;8496;1969;8498;8499;8500;8501;16074;2272;18917
407;16813;11079
408;406
409;20696;14517
410;20696;520;4119
411;13883
412;20696
413;9027;13883;13869
414;7653;20287
415;20287
416;20287
417;20287
418;20287
419;20287
420;20287
421;20287
422;20287
423;20287
424;12324
425;12324
426;12324
427;12324
428;12324
429;12324
430;12324
431;12324
432;12324
433;12324
434;13654
435;13654
436;437
437;13049;18050;436;1421
438;2561
439;2561
440;13654
441;16894
442;2561
443;2561
444;2561
445;2561
446;3010;451;14506;20395;6256;8675
447;3002;451
448;3010;20395;17035;14506;14507;451;17039;8675
449;3002;8675;451
450;3010;20003;17035;14506;14507;451;6256;8675
451;512;513;514;515;516;517;3009;20396;17035;17036;17037;17038;17039;17040;17041;17042;17043;17044;20390;6251;3010;3235;11940;20005;11942;20391;20392;14505;14506;14507;14508;20397;14510;14511;14512;3001;3002;3003;3004;3005;446;447;448;449;450;454;455;509;14509;20387;3008;20395;20388;14503;8673;8674;8675;8676;8677;8678;8679;8680;20003;8682;11943;6252;6253;6254;6255;6256;6257;6258;6259;6260;3006;14504;20393;8681;7290;3007;508;20394;510
452;7694
453;7694
454;6256;451;17035;14507
455;6256;451
456;16524
457;16524
458;16524
459;16524
460;16524
461;16524
462;16524
463;16524
464;16524
465;16524
466;3288
467;19534
468;19534
469;19534
470;19534
471;19534
472;19534
473;19534
474;19534
475;19534
476;19534
477;11165
478;11165
479;11165
480;11165
481;11165
482;11165
483;11165
484;11165
485;11165
486;11165
487;1378
488;1378
489;1378
490;4482;3080;13833;3084;11277;1166;1169;1170;1171;2965;2966;2967;2968;2969;2970;2971;2972;2973;2974;17008;12145;8744;19373;19374;12144;17011;3081;12148;20283;12149;15163;11282;495;496;17009;17010;12659;17012;17013;17014;17007;12147;4477;4478;11029
491;1378
492;1378
493;1378
494;1378
495;490;17012
496;490;17012;21783
497;17154;21134
498;17154
499;17154;14126
500;17154
501;17154
502;17154
503;17154
504;17154
505;17154
506;14110
507;14110
508;14507;14506;451;20395;8675
509;8675;451;6260;14507;17039
510;451;8675
511;14110
512;20003;451
513;3010;451;14506;20395;6256;8675;3002
514;451;14507;6256;8675;6260;3002
515;3009;11458;451;3274;14507;3275;3004
516;20003;451
517;451
518;2234
519;2234
520;521;5521;5522;5523;5525;5526;5527;5528;410;4133;20658;14515;14517;14518;14519;14520;14521;14523;20674;20676;2522;16355;110;114;117;12283
521;520;117;12086
522;2234
523;16280;11666;13539;15380;17045
524;2234
525;2234
526;2234
527;1697;18468;18675;13385;20179;12788;14517;12086;4119;17306;21116;22302
528;2234;14428
529;2234
530;9755
531;9755
532;9755
533;9755
534;9755
535;9755
536;9755
537;9755
538;9755
539;9755
540;1456
541;5456;6899
542;5456
543;5456
544;5456;6899
545;1830
546;5456
547;1830
548;1830
549;1830
550;1830
551;609
552;14614
553;8192;14614
554;8192;8732;14614
555;14614
556;3064;14614
557;14614
558;14614
559;14614
560;8732;14614
561;14614
562;14561
563;14561
564;14561
565;14561
566;14561
567;14561
568;17584;14561;11509;20559
569;14561
570;14561
571;14561;11509;20559
572;13502
573;13502
574;13502
575;13502
576;13502
577;13502
578;13502
579;13502
580;22275;22148;13830;6572;14573;11280;7079;19733;20502;2973;4511;13344;7077;7078;4775;7080;7081;7082;8107;7084;7085;7086;6575;13176;21170;21171;21172;21173;21174;21175;21176;21177;21178;21179;19314;14261;11456;11457;20040;7223;16080;16081;19030;14572;15479;12638;10533;18146;17508;13925;14567;14568;14569;14570;14571;12524;7083;14574;14575;14576;19624;17906;13171;13172;13173;14214;10359;12536;13177;21477;12157;13170;12535
581;13502
582;306
583;306
584;593;8770
585;8770;17119
586;8770;17119
587;8770
588;593;8770
589;8770
590;593;8770
591;8770
592;593;8770
593;3584;8770;584;7914;588;17122;590;592;14579;14581;14585;17115
594;6136
595;6136
596;6136
597;6136
598;6136
599;6136
600;609
601;609;3458;9814
602;609
603;609
604;609
605;609
606;19989
607;19989
608;19989
609;3086;3087;21392;21393;21394;3091;601;8794;603;551;604;605;2232;13758;13770;17124;8790;8791;600;8793;602;8795;8796;15581;8798;8799;21391;17125;17126;17127;8792;17129;17130;3090;17128;17138;18808;8797
610;14609
611;14609
612;6802
613;6802;12324
614;6802
615;14609
616;14609
617;14609
618;14609
619;6802
620;6802
621;6802
622;6628
623;6628
624;8134
625;3387
626;3387
627;17970
628;17970
629;17970
630;14647
631;14647
632;14647
633;14647
634;14647
635;14647
636;14647
637;14647
638;14647
639;14647
640;17905
641;17905
642;17905
643;17905
644;17986
645;17905
646;17986
647;17986
648;17986
649;17986
650;652
651;652
652;16769;16770;17288;17289;650;17291;17292;17293;654;17302;14745;3225;3228;3229;20650;16814;14749;5047;17290;11326;651;653;19803;16744;11244
653;652
654;652
655;20566
656;20566
657;20566
658;20566
659;20566
660;20566
661;20566
662;20566
663;20566
664;20566
665;4015
666;4015
667;4015
668;4015
669;4015
670;4015
671;4015
672;4015
673;4015
674;16956;4015
675;16017;15394;11755;5124
676;15394;11755;5124
677;15394;5124
678;15394;11755;5124
679;15394;19547;5124;11755
680;16017;5124
681;16017;15394;19547;5124;11755
682;5124
683;15394;11755;5124
684;15394;11755;5124
685;16023
686;9755
687;9755
688;19892;694
689;694
690;21782
691;20788;21782
692;4439
693;21782
694;7047;7048;7049;7050;7051;7052;7053;7054;7055;7056;12825;21144;21145;21146;21147;12828;21149;21150;21151;21152;21153;12826;12827;21148;16172;688;689;13106;4915;12831;12832;15951;14367;1661
695;4576
696;21782
697;4576
698;16023
699;16023
700;13359
701;16023
702;4676
703;4672
704;4672
705;4672
706;4672
707;4672
708;4672
709;4672
710;5954;8675;18125
711;8675
712;12095
713;12095
714;8675
715;12095
716;8675
717;8675
718;12095
719;5954;8675
720;14561
721;12844
722;12844
723;12844
724;12844
725;12844
726;12844
727;12844
728;12844
729;12844
730;15200;12844
731;20830
732;20830
733;20830
734;20830
735;20830
736;20830
737;20830
738;20830
739;20830
740;20830
741;17327
742;17327
743;17327
744;21916;17327
745;17327
746;17327
747;17327
748;17327
749;17327
750;17327
751;17338
752;17338
753;17338
754;17338
755;7040;17338
756;5489;17338
757;17338
758;17338
759;17338
760;17338
761;7598
762;7598
763;19886
764;19886
765;19886
766;19886
767;19886
768;19886
769;19886
770;16017;19886
771;8511
772;8511
773;19886
774;19886
775;14836;2716
776;14836
777;778;782;14746;803;804;805;806;17191;17197;9009;17208;8122;8130;8133;17862;8135;8136;8137;3787;3788;17210;18670
778;777;779;780;781;782;783;784;9009;9010;9011;9012;9013;9014;9015;9016;9017;9018
779;778
780;778
781;778
782;777;778;14746;9009
783;778
784;778;14746
785;10371
786;10371
787;11444
788;11444
789;11444
790;11444
791;11444
792;11444
793;11444
794;11444
795;11444
796;11444
797;19917;21998
798;10371
799;6061
800;6061
801;4057
802;4057
803;777
804;777
805;777
806;777
807;16629
808;809;16722;22295
809;808;2697;16716;16717;4750;16720;11665;16722;16723;16724;16725;16726;16727
810;262
811;14746
812;1434;15092;19917;18238
813;1830;11528;1033;1456;8658;15092;18238;3222;18749;13406;19263
814;18238
815;18238
816;18238
817;18238;19263
818;18238
819;18238
820;6061
821;262
822;4057
823;7620;21725
824;14985;14989;21519;10640;21521;10642;21523;21525;21526;21527;21528;17732;14927;19573;7108;5154;3621;3626;14663;5933;22062;10415;22065;949;826;14397;1215;7104;7105;7106;7107;7620;7109;17734;7111;7112;11465;6731;21196;21197;21198;10063;21200;21201;21202;21203;21204;14926;21078;4431;21724;21199;7103;21520;14925;21522;2805;9471;7110;9469;6037
825;7620
826;824;7620
827;7620
828;7620
829;7620
830;7620
831;16629
832;7620
833;7620
834;14746
835;14746
836;16629
837;841
838;841
839;3366
840;3366
841;2716;837;838;9063;9064;9065;842;9067;9068;9069;9070;9062;6617;6619;6620;9066;9061
842;841
843;3366
844;3366
845;3366
846;3366
847;9075
848;9075
849;9075
850;9075
851;9075
852;9075
853;9075
854;9075
855;9075
856;9075
857;864
858;864
859;6628
860;6628
861;6628
862;6628
863;864
864;9088;9089;4995;19214;15378;12314;10400;17472;17473;17475;17476;17477;17478;17479;19914;14541;10582;857;858;12154;863;13546;2290;4990;9080;9081;9082;9083;9084;9086;9087
865;14201;10370;20307;9209
866;6628
867;10513;16245;13862;2191
868;10513;16245
869;10513;19989;16245
870;17960;10513;2196;19989;16245
871;10513;19989;16245
872;10513;16245
873;10513
874;10513;19989;16245
875;10513
876;10513;16245
877;5898
878;5898;14884
879;7093
880;5898
881;5898
882;5898
883;5898
884;5898
885;5898
886;5898
887;5898
888;7093
889;7093
890;22100
891;22100
892;7093
893;899
894;899
895;9107
896;9107
897;9107
898;9107
899;14945;14946;1667;8172;19219;893;894
900;9107;3036
901;9107
902;9107
903;7141
904;7141
905;14605;6678
906;6678
907;7141
908;7141
909;7141
910;7141
911;7141
912;7141
913;1667
914;1667;9685;14926;4695
915;1667
916;1667
917;1667
918;1667
919;1667;9100
920;2234;1667
921;1667
922;1667
923;5954
924;5954
925;5954
926;5954
927;5954
928;5954
929;5954
930;5954
931;5954
932;5954
933;7421
934;15689
935;17554
936;18802;17554
937;17554
938;17554
939;17554
940;17554
941;17554
942;17554
943;17554
944;17554
945;15689
946;20870
947;19971;19973;3718;7;20872;20870;3622;14397;12740;12741;17734;6731;14926;9811;21076;21080;17888;15845;19566;19568;19571;18425
948;4433;20870;3718
949;824;11809;20870
950;951
951;1904;955;950;12268;15982;1903;15984;15985;1906;1907;1908;1909;1910;952;953;954;1915;12255
952;951
953;951
954;951
955;951
956;13654
957;13654
958;13654
959;13654
960;13654
961;13654
962;13654
963;13654
964;13654
965;13654
966;9578;15494
967;9578
968;9578
969;9578;15494
970;10415
971;10415
972;10415
973;9578;15494
974;9578
975;9578;16956;17669;4015
976;18801;18802
977;18802
978;18802
979;18802
980;18801;18802
981;16106
982;18802
983;18802
984;18802
985;18802
986;9204;7620
987;7620;3718;4433;9204;8185;14399
988;9204
989;9204
990;4433;9204;12741
991;4433;7620;9204;3718;12741
992;7620;12741;3718;4433;19667;9204
993;9204
994;9204
995;4433;9204;3718
996;9216
997;9216
998;9216
999;9216
1000;9216
1001;9216
1002;9216
1003;9216
1004;9216
1005;9216
1006;14199
1007;14199
1008;14199
1009;14199
1010;14199
1011;14199
1012;14199
1013;14199
1014;14199
1015;14199
1016;15049
1017;15049
1018;15049
1019;15049
1020;18749
1021;18749
1022;18749
1023;18749
1024;18749;13359
1025;18749
1026;18749
1027;18749
1028;18749
1029;18749
1030;1033
1031;1033
1032;1033;16311
1033;7936;6659;6660;13398;1030;1031;1032;3209;1034;1035;19213;1038;1039;15504;21649;21650;21652;3566;10779;14333;19398;10794;11719;813;13359;21905;21384;18358;16311;3130;10684;9919;10176;11403;6980;13382;19399;11720;11721;11722;11723;19404;11725;11726;11727;11728;13395;20180;19413;19414;19415;20185;11724;9274;20190;12767;20192;20189;13410;16614;16615;16616;16617;3563;3564;3565;16622;16623;3569;3570;3571;21383;6262;19192;17657;17658;7293;7934;7935
1034;1033
1035;1033;16311;10697
1036;10886;1037;5274;5275;5276;5277;5278;5279;5280;5281;11042;11043;11044;11045;11046;11047;11048;11049;11050;11051;2733;2734;2735;2736;2737;2738;2739;2740;2741;2742;19386;19387;19388;19389;19390;19391;19392;19393;19394;19395;5282;5283;15964;15965;15966;15967;21730
1037;1036
1038;1033
1039;1033
1040;14362
1041;14362
1042;14362
1043;14362
1044;14362
1045;14362
1046;14362;10829;3366
1047;14362;10829
1048;12243
1049;12243
1050;12243
1051;12243
1052;14362
1053;14362
1054;12243
1055;12243
1056;14374
1057;11528;14374
1058;14374
1059;14374
1060;14374
1061;14374
1062;14374
1063;14374
1064;14374
1065;14374
1066;4136
1067;15092
1068;15092
1069;15092
1070;15092
1071;15092
1072;15092
1073;15092
1074;4136
1075;4136
1076;4136
1077;4136
1078;4136
1079;15092
1080;4136
1081;4136
1082;10829
1083;10829
1084;10829
1085;10829
1086;10829
1087;10829
1088;10829
1089;1160;10829
1090;15104;8631;8566;15110;15112;11305;15114;15115;15116;15117;1725;9203;8565;8630;6857;8632;8633;6858;15113;8629
1091;11666;10829
1092;10829
1093;16796
1094;16796
1095;1098;16796
1096;4088;16796
1097;16796
1098;1669;15119;1100;16796;7327;7329;7330;7335;10060;9799;9801;21310;9794;9797;9798;1095;6860;9802;9803;9804;6862;6866;344;15085;15088;7336;15100;9343
1099;16796
1100;1098;16796
1101;16796
1102;16796
1103;88
1104;88
1105;88
1106;88
1107;88
1108;88
1109;88
1110;88
1111;13422
1112;13422
1113;16874;17735
1114;17735
1115;17735
1116;17735
1117;17735
1118;17735
1119;17735
1120;17735
1121;17735
1122;17735
1123;15140
1124;15140;14110
1125;15140
1126;15140
1127;15140
1128;15140
1129;15140
1130;15140
1131;15140
1132;15140
1133;16023
1134;9413
1135;9413
1136;9413
1137;9413
1138;9413
1139;9413
1140;9413
1141;9413
1142;9413
1143;9413
1144;5354
1145;5354
1146;5354
1147;5354
1148;5354
1149;5354
1150;5354
1151;5354
1152;5354
1153;5354
1154;5124
1155;15394;11755;5124
1156;13393;19171
1157;14466;14467;21640;21642;21643;21644;21645;21646;21647;14480;7450;7451;7458;7459;20443;14525;18496;18498;18505;14478;11990;11991;20441;20442;14479;5852;5860
1158;5124
1159;15394;11755;5124
1160;13061;11782;21260;11167;11168;11169;11170;3502;7344;3519;1089;19169;9288;10829;16078;9679;17635;9678;11487;17632;17633;17634;19171;17636;17637;17638;6138
1161;8448;8449;8450;8451;8444;10663;21355;3764;19171;16766;8443;8442;15838;14305;14306;14307;14308;14309;14310;14311;21352;21353;21354;21351;21356;8445;14312;16757;16758;16759;16760;16761;16762;16763;16764;16765;8446;8447
1162;15394;11755;5124
1163;15394;11755;5124
1164;19365;3079;3084;14738;1169;17010;21783;13221
1165;21473;19365;3079;3084;17010;1169;14738;17012
1166;21473;19365;3079;490;3084;14738;1169;17010;21782;21783
1167;1169;3647;15157;16629
1168;15934;5215
1169;4482;8323;3076;3077;3078;3079;3080;13833;3082;21783;1164;1165;1166;1167;11024;11025;1170;1171;1172;1173;11030;11031;11028;11165;11935;11283;11938;19365;19366;19367;19368;19369;19370;19371;19372;19373;19374;15153;15154;15155;15156;15157;15158;16183;15160;17012;15162;3083;12659;2117;3081;3084;15159;3085;11022;15161;11023;3130;11281;14697;490;11277;11282;12144;12145;11027;12148;12149;12150;11284;11026;12147;4477;4478;11029
1170;7040;21473;13221;3079;490;14731;3084;14738;1169;17010;17012;6933;21782;21783;5146;19365
1171;19365;3079;490;14731;3084;14738;1169;17010;17012;6933;21782;21783
1172;21473;19365;21313;14731;3084;4590;4015;1169;14738;21782;21783;39
1173;1169
1174;6933
1175;21473;13221;6933;3079
1176;6933
1177;6933
1178;6933
1179;6933
1180;6933
1181;3136;6933
1182;6933
1183;6933
1184;12180
1185;13353
1186;13353
1187;13353
1188;13353
1189;13353
1190;13353
1191;13353
1192;13353
1193;13353
1194;13353
1195;21473;9468
1196;21473;9468
1197;12794;9468
1198;9468
1199;18498;9468
1200;9468
1201;9468
1202;9468
1203;9468;2892;1437
1204;18498;18212;2309;20455;20458;2892;4015;17879;17880;13402;5551;9468
1205;2650
1206;2650
1207;21916
1208;21916
1209;2650
1210;2650
1211;2650
1212;2650
1213;2650
1214;2650
1215;7620;12741;3718;10415;10640;4433;19571;824
1216;3718
1217;4433;3718
1218;7620;3718;9535
1219;3718
1220;3718
1221;3718
1222;3718
1223;3718
1224;3718
1225;12788;13869
1226;13869
1227;13869
1228;13869
1229;13869
1230;13869
1231;13869
1232;13869
1233;13869
1234;13869
1235;14507
1236;14507
1237;14507
1238;14507
1239;1242;12350
1240;14507
1241;15242
1242;13243;1239
1243;15242
1244;15242
1245;12794
1246;12794
1247;6574;20788;17614;2774;12794;1789;12478;12479
1248;12794
1249;12794
1250;12794
1251;12794
1252;12794
1253;12794
1254;12794
1255;10655
1256;10655
1257;10655
1258;10655
1259;10655
1260;10655
1261;10655
1262;10655
1263;10655
1264;10655
1265;8134
1266;8134
1267;5851
1268;5851
1269;5851
1270;5851
1271;5851;14884
1272;5851
1273;5851
1274;5851
1275;9535
1276;9535
1277;9535
1278;9535
1279;9535
1280;9535
1281;9535
1282;9535
1283;9535
1284;9535
1285;11807
1286;11807
1287;11807
1288;11807
1289;12034;17899;3845;3846;3847;6664;3849;3850;1291;1292;3853;3854;4751;21905;18329;17051;4254;13351;13352;18352;3848;6709;9527;9528;16884;9531;9532;1290;9534;3851;9541;9542;3852;1293;7736;21219;1294;13537;3427;17892;17893;17894;17895;17896;17897;17898;21607;9533;6900;18921;19064;10874;18555;22142;9941
1290;1289
1291;1289
1292;1289;17606
1293;1289
1294;1289
1295;14497
1296;14497
1297;14497
1298;14497
1299;14497
1300;14497
1301;14497;3815
1302;14497
1303;14497
1304;14497
1305;14561
1306;14561
1307;14561
1308;14561
1309;14561
1310;14561
1311;14561;15198
1312;14561;15198
1313;14561
1314;14561
1315;12435
1316;15333
1317;15333
1318;15333
1319;15333
1320;15333
1321;15333
1322;15333
1323;15333
1324;15333
1325;4310
1326;4310
1327;4310
1328;4310
1329;4310
1330;4310
1331;4310
1332;4310
1333;4310;3222
1334;4310
1335;15354
1336;15354;10294
1337;15354
1338;15354
1339;15354
1340;14126;19122;5011;15354;10294
1341;15354
1342;15354
1343;15354
1344;15354
1345;8172
1346;8172
1347;8172
1348;8172
1349;8172
1350;8172
1351;8172
1352;8172
1353;8172
1354;8172
1355;14126
1356;14126
1357;7938;13867;14220;13869;16245
1358;7938;17960;7946;13867;16245;222
1359;17960;13867;19989;16245
1360;19989;13862;16245
1361;13867;19989;16245;13869
1362;16245
1363;19989;16245
1364;14126
1365;14126
1366;14126
1367;14126
1368;14126;5590
1369;14126
1370;14126
1371;14712;1378;22147
1372;14712;1376;1378;22147
1373;22147
1374;1376;22147
1375;22147;3222;13406;13359
1376;22147;9611;11660;9615;18324;6423;21218;13722;7116;7115;15820;7117;7118;15823;7120;7121;7122;21220;7119;1372;1374;20575;21216;13537;1378;21219;7140;21221;21222;21224;21225;12912;12914;12915;12916;12917;14712
1377;1378;22147
1378;10724;1371;2396;6237;18481;21559;21560;20575;21565;21566;21567;21568;6236;13917;6238;6239;6240;6241;6242;6243;6244;6245;12917;19063;19064;19065;19066;19067;19068;19069;19070;19071;19072;22147;11908;11909;11916;11917;11918;11919;11920;14481;14482;14483;14484;14485;14486;14487;14488;14489;14490;21224;22281;6423;22312;19241;10720;20364;20365;2390;2391;2392;2393;2394;2395;1372;2397;2398;2399;1376;1377;1380;11921;11922;9960;11923;14713;8058;20359;20360;20361;20362;20363;11660;11661;20366;20367;20368;9618;9619;12181;13722;5019;5020;5018;5022;5023;5024;5025;5026;5027;5021;8640;8645;8646;8647;8648;8649;8650;8651;8652;10716;10717;10718;10719;7136;10721;10722;10723;7140;10725;487;488;489;491;492;493;494
1379;22147
1380;14712;1378;22147
1381;12137;15394;11606
1382;12137;1388;117
1383;12137
1384;12137;15394;11755;5124;16017
1385;12137
1386;12137
1387;12137;15394;19547;11755
1388;21280;21281;21283;1382;12137;109;4142;117;5046;21275;2526;7157
1389;12137;15394;5124
1390;12137
1391;9648;19263;6246;21015
1392;10373;19464;19735;19734;21015;4004;4005;4008;4009;4012;9646;9648;9649;14161;13011;14164;13013;14166;21336;21339;21342;18020;6246;18023;18026;18027;14163
1393;9648
1394;9648
1395;9648;12772;6246;19464;1456;9716;21015
1396;9648
1397;8376;1402
1398;20450;14374;4590;8376;1402;21435
1399;1402
1400;9648;1643;18020
1401;18008;7434;9644;7437
1402;9058;11662;6422;12184;12185;12186;12187;6428;6429;6430;6431;6432;6433;6427;12190;8376;16699;15435;15436;15437;15438;15439;15440;15441;15442;15443;15444;6426;20577;20578;20579;20580;20582;20583;20584;20585;20586;3953;1397;1398;1399;6781
1403;18008
1404;18008
